qid,label,class_label,class_qid
Q2938012,Lou Carcolh,mollusca,Q25326
Q42423530,Jeremy the snail,mollusca,Q25326
Q7046726,Nodopelta rigneae,mollusca,Q25326
Q6839475,Microdomatidae,mollusca,Q25326
Q7207637,Pogonodon Bouchet (1997) non Cope 1880,mollusca,Q25326
Q138458000,Ned,mollusca,Q25326
