qid,label,class_label,class_qid
Q15614636,Anna,woman,Q467
Q913373,Sailor Saturn,woman,Q467
Q15710873,Princess Celestia,woman,Q467
Q15710866,Princess Luna,woman,Q467
Q15710886,Princess Cadance,woman,Q467
Q105825481,Lumpy Space Princess,woman,Q467
Q105081394,Princess Bean,woman,Q467
Q21622644,Sabina Selimovic and Samra Kesinovic,woman,Q467
